Thresholds,TPR,FPR
0.9998577604539521,0.03787878787878788,0.0
0.9998554115112519,0.03856749311294766,0.0
0.999853189396484,0.03925619834710744,0.0
0.9998503543493343,0.03994490358126722,0.0
0.9998496530809949,0.040633608815427,0.0
0.999848849930319,0.04132231404958678,0.0
0.9998454930077462,0.04201101928374656,0.0
0.99984330733674,0.04269972451790634,0.0
0.9998392569090158,0.04338842975206612,0.0
0.9998301430642198,0.0440771349862259,0.0
0.9998273816137012,0.044765840220385676,0.0
0.9998219889817408,0.045454545454545456,0.0
0.9998191961892469,0.046143250688705235,0.0
0.999811192329189,0.046831955922865015,0.0
0.9998066606268678,0.047520661157024795,0.0
0.999798797641499,0.048209366391184574,0.0
0.9997930644946398,0.048898071625344354,0.0
0.9997906752556228,0.049586776859504134,0.0
0.9997903723261189,0.05027548209366391,0.0
0.9997844004140498,0.05096418732782369,0.0
0.9997837409171887,0.05165289256198347,0.0
0.9997728987040682,0.05234159779614325,0.0
0.9997715061633361,0.05303030303030303,0.0
0.9997685803419831,0.05371900826446281,0.0
0.9997660972850141,0.05440771349862259,0.0
0.999765141439296,0.05509641873278237,0.0
0.9997602192574819,0.05578512396694215,0.0
0.999758075265703,0.05647382920110193,0.0
0.9997502818519883,0.05716253443526171,0.0
0.9997479250971459,0.05785123966942149,0.0
0.9997413420499163,0.05853994490358127,0.0
0.9997389236810595,0.05922865013774105,0.0
0.9997382889709046,0.05991735537190083,0.0
0.9997363120397813,0.06060606060606061,0.0
0.9997360446216217,0.06129476584022039,0.0
0.9997313657312656,0.06198347107438017,0.0
0.999729501112117,0.06267217630853994,0.0
0.9997275323532929,0.06336088154269973,0.0
0.9997261761674486,0.0640495867768595,0.0
0.9997203125783598,0.06473829201101929,0.0
0.9997146198362115,0.06542699724517906,0.0
0.9997126549689281,0.06611570247933884,0.0
0.9997073445502139,0.06680440771349862,0.0
0.9997072957923832,0.0674931129476584,0.0
0.9997045219861367,0.06818181818181818,0.0
0.9997014729309308,0.06887052341597796,0.0
0.9997011397047658,0.06955922865013774,0.0
0.9996957046521193,0.07024793388429752,0.0
0.9996934109446718,0.0709366391184573,0.0
0.9996871690268322,0.07162534435261708,0.0
0.9996857834421669,0.07231404958677685,0.0
0.9996816402900937,0.07300275482093664,0.0
0.9996761390461749,0.07369146005509641,0.0
0.9996633821348173,0.0743801652892562,0.0
0.9996593716391236,0.07506887052341597,0.0
0.9996580310765104,0.07575757575757576,0.0
0.9996507615481027,0.07644628099173553,0.0
0.9996445660011882,0.07713498622589532,0.0
0.9996353038655709,0.07782369146005509,0.0
0.9996288276253141,0.07851239669421488,0.0
0.9996285119269082,0.07920110192837465,0.0
0.9996253307279088,0.07988980716253444,0.0
0.9996221021165687,0.08057851239669421,0.0
0.9996210593902408,0.081267217630854,0.0
0.999620919312387,0.08195592286501377,0.0
0.999609308796375,0.08264462809917356,0.0
0.999606940212838,0.08333333333333333,0.0
0.9996062132981088,0.08402203856749312,0.0
0.9996049748499597,0.08471074380165289,0.0
0.9996024586771476,0.08539944903581267,0.0
0.9996023776014762,0.08608815426997245,0.0
0.9995967069003956,0.08677685950413223,0.0
0.999574024295104,0.087465564738292,0.0
0.9995659977840139,0.0881542699724518,0.0
0.9995631015808871,0.08884297520661157,0.0
0.9995626169893429,0.08953168044077135,0.0
0.999562570535888,0.09022038567493113,0.0
0.9995571020261431,0.09090909090909091,0.0
0.9995523531404225,0.09159779614325068,0.0
0.9995500742129712,0.09228650137741047,0.0
0.9995401253771423,0.09297520661157024,0.0
0.9995310034692444,0.09366391184573003,0.0
0.9995307533376767,0.0943526170798898,0.0
0.9995237010985871,0.09504132231404959,0.0
0.9995208287052979,0.09573002754820936,0.0
0.9995058446221701,0.09641873278236915,0.0
0.9994958301564629,0.09710743801652892,0.0
0.9994848424979547,0.09779614325068871,0.0
0.9994805973153477,0.09848484848484848,0.0
0.9994787960338735,0.09917355371900827,0.0
0.9994590427850419,0.09986225895316804,0.0
0.9994408894013538,0.10055096418732783,0.0
0.9994392781706185,0.1012396694214876,0.0
0.9994352067309958,0.10192837465564739,0.0
0.9994332388215273,0.10261707988980716,0.0
0.999432863351761,0.10330578512396695,0.0
0.9994289431425631,0.10399449035812672,0.0
0.9994283873861773,0.1046831955922865,0.0
0.9994275857737698,0.10537190082644628,0.0
0.9994252918932989,0.10606060606060606,0.0
0.9994199070377645,0.10674931129476584,0.0
0.9994189602064971,0.10743801652892562,0.0
0.9994150172020894,0.1081267217630854,0.0
0.999400334437635,0.10881542699724518,0.0
0.999398837778178,0.10950413223140495,0.0
0.9993934035526115,0.11019283746556474,0.0
0.9993879606678465,0.11088154269972451,0.0
0.9993874201318194,0.1115702479338843,0.0
0.9993768866159245,0.11225895316804407,0.0
0.9993657846615902,0.11294765840220386,0.0
0.9993607305846592,0.11363636363636363,0.0
0.9993566962126738,0.11432506887052342,0.0
0.9993565070703803,0.11501377410468319,0.0
0.9993539111973354,0.11570247933884298,0.0
0.9993531354520815,0.11639118457300275,0.0
0.9993522982607201,0.11707988980716254,0.0
0.9993482276756245,0.11776859504132231,0.0
0.9993449071949154,0.1184573002754821,0.0
0.9993392059966079,0.11914600550964187,0.0
0.9993349344524254,0.11983471074380166,0.0
0.9993273097804215,0.12052341597796143,0.0
0.9993269398503999,0.12121212121212122,0.0
0.9993250548029001,0.12190082644628099,0.0
0.9993225308173789,0.12258953168044077,0.0
0.9993224348825762,0.12327823691460055,0.0
0.9993160563806913,0.12396694214876033,0.0
0.9993144116314272,0.1246556473829201,0.0
0.9992969266125361,0.12534435261707988,0.0
0.999296190068401,0.12603305785123967,0.0
0.999289783223564,0.12672176308539945,0.0
0.9992890006672731,0.12741046831955924,0.0
0.9992881713268478,0.128099173553719,0.0
0.9992831609008322,0.12878787878787878,0.0
0.9992696959076257,0.12947658402203857,0.0
0.9992666331754753,0.13016528925619836,0.0
0.999266475395624,0.13085399449035812,0.0
0.999265826183446,0.1315426997245179,0.0
0.9992643498389041,0.1322314049586777,0.0
0.9992629320611653,0.13292011019283748,0.0
0.9992593106385848,0.13360881542699724,0.0
0.9992520450695995,0.13429752066115702,0.0
0.9992406375873071,0.1349862258953168,0.0
0.9992260050282357,0.1356749311294766,0.0
0.9992194737516304,0.13636363636363635,0.0
0.9992025762876532,0.13705234159779614,0.0
0.9991934540951106,0.13774104683195593,0.0
0.9991934125948001,0.1384297520661157,0.0
0.9991885550419433,0.13911845730027547,0.0
0.9991867086996408,0.13980716253443526,0.0
0.9991859249862505,0.14049586776859505,0.0
0.9991832167920438,0.14118457300275483,0.0
0.9991696179562057,0.1418732782369146,0.0
0.9991648737709722,0.14256198347107438,0.0
0.9991561048200098,0.14325068870523416,0.0
0.9991556667762507,0.14393939393939395,0.0
0.9991489829933881,0.1446280991735537,0.0
0.9991416883226996,0.1453168044077135,0.0
0.9991399627607881,0.14600550964187328,0.0
0.9991264566429578,0.14669421487603307,0.0
0.9991224333822769,0.14738292011019283,0.0
0.9991125063975478,0.14807162534435261,0.0
0.9991053664824299,0.1487603305785124,0.0
0.9990997966802594,0.1494490358126722,0.0
0.9990981535733133,0.15013774104683195,0.0
0.9990920237498301,0.15082644628099173,0.0
0.9990879476123737,0.15151515151515152,0.0
0.9990738651799638,0.1522038567493113,0.0
0.9990575534422945,0.15289256198347106,0.0
0.9990555133741211,0.15358126721763085,0.0
0.9990449484525247,0.15426997245179064,0.0
0.9990310130269777,0.15495867768595042,0.0
0.9990257749371023,0.15564738292011018,0.0
0.9989965737962586,0.15633608815426997,0.0
0.9989923521110586,0.15702479338842976,0.0
0.9989922757037216,0.15771349862258954,0.0
0.9989889862510585,0.1584022038567493,0.0
0.9989878459124735,0.1590909090909091,0.0
0.9989764541758847,0.15977961432506887,0.0
0.998965638825544,0.16046831955922866,0.0
0.9989622776116234,0.16115702479338842,0.0
0.9989525183283307,0.1618457300275482,0.0
0.9989523094924968,0.162534435261708,0.0
0.9989487601103095,0.16322314049586778,0.0
0.9989426661580869,0.16391184573002754,0.0
0.998941723819519,0.16460055096418733,0.0
0.9989351480927574,0.1652892561983471,0.0
0.998924091561837,0.1659779614325069,0.0
0.9989215063932388,0.16666666666666666,0.0
0.9989186510184388,0.16735537190082644,0.0
0.9989182301905802,0.16804407713498623,0.0
0.9989126464451689,0.16873278236914602,0.0
0.998903799584435,0.16942148760330578,0.0
0.9988981850458166,0.17011019283746556,0.0
0.9988867727326294,0.17079889807162535,0.0
0.9988790176056719,0.17148760330578514,0.0
0.9988779980472017,0.1721763085399449,0.0
0.9988758996642809,0.17286501377410468,0.0
0.9988702714924786,0.17355371900826447,0.0
0.9988574929793023,0.17424242424242425,0.0
0.9988494324029219,0.174931129476584,0.0
0.9988460028740381,0.1756198347107438,0.0
0.9988345339941664,0.1763085399449036,0.0
0.9988262651966184,0.17699724517906337,0.0
0.9988012760142602,0.17768595041322313,0.0
0.9987842635553402,0.17837465564738292,0.0
0.9987817902740043,0.1790633608815427,0.0
0.998774077031382,0.1797520661157025,0.0
0.9987631315317206,0.18044077134986225,0.0
0.9987579154631566,0.18112947658402204,0.0
0.9987562966246946,0.18181818181818182,0.0
0.9987554238415289,0.1825068870523416,0.0
0.9987527753700776,0.18319559228650137,0.0
0.9987425711986806,0.18388429752066116,0.0
0.9987340092036019,0.18457300275482094,0.0
0.9987235411198593,0.18526170798898073,0.0
0.9987182870416251,0.1859504132231405,0.0
0.9987157346455109,0.18663911845730027,0.0
0.9987141507272632,0.18732782369146006,0.0
0.9987106282023478,0.18801652892561985,0.0
0.9987065116875967,0.1887052341597796,0.0
0.9987031668644385,0.1893939393939394,0.0
0.9987031329580394,0.19008264462809918,0.0
0.9986873664443914,0.19077134986225897,0.0
0.9986825288913078,0.19146005509641872,0.0
0.9986750298232214,0.1921487603305785,0.0
0.9986741711851563,0.1928374655647383,0.0
0.9986698941631245,0.19352617079889808,0.0
0.9986685992529792,0.19421487603305784,0.0
0.9986684931304208,0.19490358126721763,0.0
0.9986630228862466,0.19559228650137742,0.0
0.9986594547588323,0.1962809917355372,0.0
0.9986400695918058,0.19696969696969696,0.0
0.9986382585429231,0.19765840220385675,0.0
0.9986267577287736,0.19834710743801653,0.0
0.9986148477307542,0.19903581267217632,0.0
0.9986020115352833,0.19972451790633608,0.0
0.9985998654094504,0.20041322314049587,0.0
0.9985996448443721,0.20110192837465565,0.0
0.9985929705662652,0.20179063360881544,0.0
0.998591261436138,0.2024793388429752,0.0
0.9985869101732486,0.20316804407713498,0.0
0.9985779482977589,0.20385674931129477,0.0
0.9985738658477097,0.20454545454545456,0.0
0.9985683095834923,0.20523415977961432,0.0
0.9985672020463693,0.2059228650137741,0.0
0.9985668839238482,0.2066115702479339,0.0
0.9985597910978719,0.20730027548209368,0.0
0.9985566307629146,0.20798898071625344,0.0
0.9985274747182696,0.20867768595041322,0.0
0.99851602916417,0.209366391184573,0.0
0.9985112321041285,0.2100550964187328,0.0
0.9985049425894342,0.21074380165289255,0.0
0.9985009975461507,0.21143250688705234,0.0
0.9984975780327442,0.21212121212121213,0.0
0.9984857337729676,0.2128099173553719,0.0
0.998478206430996,0.21349862258953167,0.0
0.9984758367732101,0.21418732782369146,0.0
0.9984724792002259,0.21487603305785125,0.0
0.9984698311968018,0.21556473829201103,0.0
0.9984664113820781,0.2162534435261708,0.0
0.9984652823832619,0.21694214876033058,0.0
0.99846191278521,0.21763085399449036,0.0
0.9984613510572068,0.21831955922865015,0.0
0.9984556794427176,0.2190082644628099,0.0
0.998443913221297,0.2196969696969697,0.0
0.9984409679270044,0.22038567493112948,0.0
0.9984395602379293,0.22107438016528927,0.0
0.9984292403777999,0.22176308539944903,0.0
0.9984271701434663,0.2231404958677686,0.0
0.9984247549812549,0.2238292011019284,0.0
0.9984185456480343,0.22451790633608815,0.0
0.9984134754238113,0.22520661157024793,0.0
0.9984093798574435,0.22589531680440772,0.0
0.9984018245958527,0.2265840220385675,0.0
0.9983990272904038,0.22727272727272727,0.0
0.998390470843996,0.22796143250688705,0.0
0.9983666924217879,0.22865013774104684,0.0
0.9983324493340346,0.22933884297520662,0.0
0.9983305143364164,0.23002754820936638,0.0
0.9983153636807056,0.23071625344352617,0.0
0.9983082893757882,0.23140495867768596,0.0
0.9983059530106893,0.23209366391184574,0.0
0.9982861886586629,0.2327823691460055,0.0
0.9982755811472467,0.2334710743801653,0.0
0.998274720891545,0.23415977961432508,0.0
0.9982687710624468,0.23484848484848486,0.0
0.9982511110717508,0.23553719008264462,0.0
0.998247849322025,0.2362258953168044,0.0
0.9982406377208675,0.2369146005509642,0.0
0.9982390876461174,0.23760330578512398,0.0
0.9982300147233764,0.23829201101928374,0.0
0.998221750075885,0.23898071625344353,0.0
0.9982145662250504,0.2396694214876033,0.0
0.9982082106836294,0.2403581267217631,0.0
0.9981873309974325,0.24104683195592286,0.0
0.9981851725874652,0.24173553719008264,0.0
0.9981731143035337,0.24242424242424243,0.0
0.9981672544472083,0.24311294765840222,0.0
0.9981628987521864,0.24380165289256198,0.0
0.9981569268992133,0.24449035812672176,0.0
0.9981561631494904,0.24517906336088155,0.0
0.9981548071876595,0.24586776859504134,0.0
0.9981534305686616,0.2465564738292011,0.0
0.9981529295682513,0.24724517906336088,0.0
0.9981517322766844,0.24793388429752067,0.0
0.9981372888570955,0.24862258953168045,0.0
0.998127523519819,0.2493112947658402,0.0
0.9981178581951834,0.25,0.0
0.9980573483977107,0.25068870523415976,0.0
0.9980518414444295,0.2513774104683196,0.0
0.9980460934630876,0.25206611570247933,0.0
0.9980338307829262,0.2527548209366391,0.0
0.9980261722819563,0.2534435261707989,0.0
0.9980178288469438,0.25413223140495866,0.0
0.9980165213223704,0.2548209366391185,0.0
0.9979866669486043,0.25550964187327824,0.0
0.9979652221589311,0.256198347107438,0.0
0.9979601390788049,0.2568870523415978,0.0
0.997951990978149,0.25757575757575757,0.0
0.9979312863736945,0.25826446280991733,0.0
0.9978957600946701,0.25895316804407714,0.0
0.9978868527058581,0.2596418732782369,0.0
0.9978745481821624,0.2603305785123967,0.0
0.9978601356541164,0.2610192837465565,0.0
0.9978575124076188,0.26170798898071623,0.0
0.997850619445661,0.26239669421487605,0.0
0.9978443780867225,0.2630853994490358,0.0
0.9978438409443272,0.26377410468319556,0.0
0.9978429141914668,0.2644628099173554,0.0
0.997836730465424,0.26515151515151514,0.0
0.9978318147779619,0.26584022038567495,0.0
0.9978147175560725,0.2665289256198347,0.0
0.9977975751197237,0.26721763085399447,0.0
0.9977929507366515,0.2679063360881543,0.0
0.9977901694204658,0.26859504132231404,0.0
0.9977854565999842,0.2692837465564738,0.0
0.9977313129445905,0.2699724517906336,0.0
0.9977157884918142,0.2706611570247934,0.0
0.9977122135312387,0.2713498622589532,0.0
0.9976899793410178,0.27203856749311295,0.0
0.9976801391744947,0.2727272727272727,0.0
0.9976531696487261,0.2734159779614325,0.0
0.9976502802649116,0.2741046831955923,0.0
0.9976374875229145,0.27479338842975204,0.0
0.9976225677321846,0.27548209366391185,0.0
0.9976167452204739,0.2761707988980716,0.0
0.9976058088466062,0.2768595041322314,0.0
0.9975716836726629,0.2775482093663912,0.0
0.9975523448267628,0.27823691460055094,0.0
0.9975513762208632,0.27892561983471076,0.0
0.9975509511172075,0.2796143250688705,0.0
0.9975387910096835,0.2803030303030303,0.0
0.9975258875543825,0.2809917355371901,0.0
0.9975056965768816,0.28168044077134985,0.0
0.9974979969948375,0.28236914600550966,0.0
0.997480399410716,0.2830578512396694,0.0
0.9974292989085607,0.2837465564738292,0.0
0.9974103390274072,0.284435261707989,0.0
0.997404514036467,0.28512396694214875,0.0
0.9973939361680365,0.2858126721763085,0.0
0.9973670252360457,0.2865013774104683,0.0
0.9973470979585075,0.2871900826446281,0.0
0.9973331437886294,0.2878787878787879,0.0
0.9973272078723432,0.28856749311294766,0.0
0.9973197470037254,0.2892561983471074,0.0
0.997284720409094,0.28994490358126723,0.0
0.9972786082521559,0.290633608815427,0.0
0.9972695593416953,0.29132231404958675,0.0
0.9972542190944361,0.29201101928374656,0.0
0.9972488242585624,0.2926997245179063,0.0
0.9972236557376897,0.29338842975206614,0.0
0.9972174779853011,0.2940771349862259,0.0
0.9972063925343617,0.29476584022038566,0.0
0.9971842645005873,0.29545454545454547,0.0
0.9971768509128738,0.29614325068870523,0.0
0.9971666809935382,0.296831955922865,0.0
0.9971614220091168,0.2975206611570248,0.0
0.9971080509048739,0.29820936639118456,0.0
0.9971078074328842,0.2988980716253444,0.0
0.9970870931572453,0.29958677685950413,0.0
0.9970463842884499,0.3002754820936639,0.0
0.9970229466529416,0.3009641873278237,0.0
0.9970081905267232,0.30165289256198347,0.0
0.9969694419120368,0.3023415977961432,0.0
0.9969444343450603,0.30303030303030304,0.0
0.9969379226322335,0.3037190082644628,0.0
0.9969130989120638,0.3044077134986226,0.0
0.996912017450056,0.30509641873278237,0.0
0.9969097976471576,0.30578512396694213,0.0
0.9968876620854307,0.30647382920110194,0.0
0.9968637240435988,0.3071625344352617,0.0
0.9968329345096765,0.30785123966942146,0.0
0.9968251153295414,0.3085399449035813,0.0
0.9968136875863115,0.30922865013774103,0.0
0.9968042698838664,0.30991735537190085,0.0
0.9968037923636127,0.3106060606060606,0.0
0.996773203345397,0.31129476584022037,0.0
0.9967371600342565,0.3119834710743802,0.0
0.996725155214662,0.31267217630853994,0.0
0.9967111450484666,0.3133608815426997,0.0
0.9967066557396437,0.3140495867768595,0.0
0.9966905060936616,0.31473829201101927,0.0
0.9966673004450608,0.3154269972451791,0.0
0.9966403720220814,0.31611570247933884,0.0
0.9966320425892298,0.3168044077134986,0.0
0.9966269594423053,0.3174931129476584,0.0
0.9966158195464202,0.3181818181818182,0.0
0.9965739113431438,0.31887052341597794,0.0
0.9965227425492584,0.31955922865013775,0.0
0.9964101553643032,0.3202479338842975,0.0
0.9963950165811073,0.3209366391184573,0.0
0.9963850781128109,0.3216253443526171,0.0
0.9963839147395125,0.32231404958677684,0.0
0.9963659430266885,0.32300275482093666,0.0
0.9963594407285662,0.3236914600550964,0.0
0.9963577581722627,0.3243801652892562,0.0
0.9963426374608843,0.325068870523416,0.0
0.996333737722021,0.32575757575757575,0.0
0.9963139375643227,0.32644628099173556,0.0
0.9963089586936406,0.3271349862258953,0.0
0.9962965177206833,0.3278236914600551,0.0
0.9962723345527976,0.3285123966942149,0.0
0.9962619050573629,0.32920110192837465,0.0
0.9962411063692115,0.3298898071625344,0.0
0.9962405937383354,0.3305785123966942,0.0
0.9962371360506039,0.331267217630854,0.0
0.9962319072177765,0.3319559228650138,0.0
0.9962316224391344,0.33264462809917356,0.0
0.9962107637770701,0.3333333333333333,0.0
0.9961836831968804,0.33402203856749313,0.0
0.9961258119043972,0.3347107438016529,0.0
0.9961008955224693,0.33539944903581265,0.0
0.9960912300782757,0.33608815426997246,0.0
0.9960744841569449,0.3367768595041322,0.0
0.9960699949393282,0.3367768595041322,8.753501400560224e-05
0.9960274417909344,0.33746556473829203,8.753501400560224e-05
0.9960090233899545,0.3381542699724518,8.753501400560224e-05
0.9959460366722545,0.33884297520661155,8.753501400560224e-05
0.9959329936165672,0.33953168044077137,8.753501400560224e-05
0.9959108850181908,0.3402203856749311,8.753501400560224e-05
0.9958619721792555,0.3409090909090909,8.753501400560224e-05
0.9958476788699787,0.3415977961432507,8.753501400560224e-05
0.9958383531466322,0.34228650137741046,8.753501400560224e-05
0.9958132134489847,0.34297520661157027,8.753501400560224e-05
0.995807846313834,0.34366391184573003,8.753501400560224e-05
0.9957898257111193,0.3443526170798898,8.753501400560224e-05
0.9957377196555636,0.3450413223140496,8.753501400560224e-05
0.9957147650715715,0.34573002754820936,8.753501400560224e-05
0.9956492011930839,0.3464187327823691,8.753501400560224e-05
0.9956116833859365,0.34710743801652894,8.753501400560224e-05
0.9955595871365402,0.3477961432506887,8.753501400560224e-05
0.9955331993727137,0.3484848484848485,8.753501400560224e-05
0.9954745160360827,0.34917355371900827,8.753501400560224e-05
0.9954548749475082,0.349862258953168,8.753501400560224e-05
0.99545234136157,0.35055096418732784,8.753501400560224e-05
0.9954490916926443,0.3512396694214876,8.753501400560224e-05
0.9954403126934976,0.35192837465564736,8.753501400560224e-05
0.9954187379225478,0.3526170798898072,8.753501400560224e-05
0.9954027615314782,0.35330578512396693,8.753501400560224e-05
0.995382304259071,0.35399449035812675,8.753501400560224e-05
0.9953596836410955,0.3546831955922865,8.753501400560224e-05
0.9953523027138526,0.35537190082644626,8.753501400560224e-05
0.9953519675520278,0.3560606060606061,8.753501400560224e-05
0.9952637595643761,0.35674931129476584,8.753501400560224e-05
0.9951880661148067,0.3574380165289256,8.753501400560224e-05
0.9951712627334874,0.3581267217630854,8.753501400560224e-05
0.9951443134913799,0.35881542699724517,8.753501400560224e-05
0.9951336594790078,0.359504132231405,8.753501400560224e-05
0.9950541458907113,0.36019283746556474,8.753501400560224e-05
0.99504062423522,0.3608815426997245,8.753501400560224e-05
0.9950163337864812,0.3615702479338843,8.753501400560224e-05
0.9949936899204689,0.3622589531680441,8.753501400560224e-05
0.9949919498213597,0.36294765840220383,8.753501400560224e-05
0.9949849364918039,0.36363636363636365,8.753501400560224e-05
0.9949029892983201,0.3643250688705234,8.753501400560224e-05
0.9948587971661933,0.3650137741046832,8.753501400560224e-05
0.9948295845319819,0.365702479338843,8.753501400560224e-05
0.9948047650181102,0.36639118457300274,8.753501400560224e-05
0.9947943677546687,0.36707988980716255,8.753501400560224e-05
0.9947538374698027,0.3677685950413223,8.753501400560224e-05
0.9947167005448786,0.36845730027548207,8.753501400560224e-05
0.9946921134745648,0.3691460055096419,8.753501400560224e-05
0.9946673309343359,0.36983471074380164,8.753501400560224e-05
0.9945206983891827,0.37052341597796146,8.753501400560224e-05
0.994492475135787,0.37052341597796146,0.00017507002801120448
0.9944640355488142,0.3712121212121212,0.00017507002801120448
0.9944547375560555,0.371900826446281,0.00017507002801120448
0.9944354889299424,0.3725895316804408,0.00017507002801120448
0.994423512806914,0.37327823691460055,0.00017507002801120448
0.9943860203100214,0.3739669421487603,0.00017507002801120448
0.9943667192151604,0.3746556473829201,0.00017507002801120448
0.9943508066101779,0.3753443526170799,0.00017507002801120448
0.9943186747727466,0.3753443526170799,0.0002626050420168067
0.9942623139989955,0.3760330578512397,0.0002626050420168067
0.9942231450301456,0.37672176308539945,0.0002626050420168067
0.9941857518029826,0.3774104683195592,0.0002626050420168067
0.9941556853440547,0.378099173553719,0.0002626050420168067
0.9940520691975558,0.3787878787878788,0.0002626050420168067
0.994043241708593,0.37947658402203854,0.0002626050420168067
0.9940413834788548,0.38016528925619836,0.0002626050420168067
0.994016232790366,0.3808539944903581,0.0002626050420168067
0.9939828473584529,0.38154269972451793,0.0002626050420168067
0.9939465363885389,0.3822314049586777,0.0002626050420168067
0.9939242079230434,0.38292011019283745,0.0002626050420168067
0.9939180530929472,0.38360881542699726,0.0002626050420168067
0.9937998437152196,0.384297520661157,0.0002626050420168067
0.9937954250178558,0.3849862258953168,0.0002626050420168067
0.9937906888177456,0.3856749311294766,0.0002626050420168067
0.9937870666334575,0.38636363636363635,0.0002626050420168067
0.9937672014181705,0.38705234159779617,0.0002626050420168067
0.993711228780088,0.3877410468319559,0.0002626050420168067
0.9936751805093252,0.3884297520661157,0.0002626050420168067
0.9935514577878349,0.3891184573002755,0.0002626050420168067
0.9935315304314679,0.38980716253443526,0.0002626050420168067
0.9934814345823125,0.390495867768595,0.0002626050420168067
0.9934444210064168,0.39118457300275483,0.0002626050420168067
0.9934130653735336,0.3918732782369146,0.0002626050420168067
0.9933402660582346,0.3925619834710744,0.0002626050420168067
0.9933079749803934,0.39325068870523416,0.0002626050420168067
0.9932959648052566,0.3939393939393939,0.0002626050420168067
0.9932689404025311,0.39462809917355374,0.0002626050420168067
0.9932521954014318,0.3953168044077135,0.0002626050420168067
0.9932460718428627,0.39600550964187325,0.0002626050420168067
0.9932323721263745,0.39669421487603307,0.0002626050420168067
0.9932183461632288,0.3973829201101928,0.0002626050420168067
0.9931265965319951,0.39807162534435264,0.0002626050420168067
0.9931184928452664,0.3987603305785124,0.0002626050420168067
0.993071284771057,0.39944903581267216,0.0002626050420168067
0.9930636097342024,0.400137741046832,0.0002626050420168067
0.9930374592736672,0.40082644628099173,0.0002626050420168067
0.9930269981640855,0.4015151515151515,0.0002626050420168067
0.99295365072443,0.4022038567493113,0.0002626050420168067
0.9929396190270857,0.40289256198347106,0.0002626050420168067
0.9928866174593574,0.4035812672176309,0.0002626050420168067
0.9928587369562493,0.40426997245179064,0.0002626050420168067
0.9928222088968204,0.4049586776859504,0.0002626050420168067
0.9928202208767443,0.4056473829201102,0.0002626050420168067
0.9926647239606785,0.40633608815426997,0.0002626050420168067
0.9926186429235517,0.40702479338842973,0.0002626050420168067
0.9926160093657362,0.40771349862258954,0.0002626050420168067
0.9926124883453179,0.4084022038567493,0.0002626050420168067
0.99258063084723,0.4090909090909091,0.0002626050420168067
0.9925663383145877,0.4097796143250689,0.0002626050420168067
0.9925443472203185,0.41046831955922863,0.0002626050420168067
0.9924990114648377,0.41115702479338845,0.0002626050420168067
0.9924537057704572,0.4118457300275482,0.0002626050420168067
0.9924242293811448,0.41253443526170797,0.0002626050420168067
0.9923427283145669,0.4132231404958678,0.0002626050420168067
0.9921951985809927,0.41391184573002754,0.0002626050420168067
0.9921654271243553,0.41460055096418735,0.0002626050420168067
